CustomerID,Recency,Frequency,Monetary,HVC_Criteria,RFM_Segment,RFM_Score
132814,5,12,135614.36000000002,Recent High Value,Loyal,11
132815,19,19,217082.85,Top 10% Frequency,Loyal,11
132816,2,6,47750.16,Recent High Value,Needs Attention,7
132817,8,14,226513.24,Top 5% Monetary,Loyal,12
132818,7,16,195726.78,Top 10% Frequency,Champions,13
132819,7,8,110832.16,Recent High Value,At Risk,6
132820,15,10,146465.45,Recent High Value,Needs Attention,7
132821,9,12,141476.85,Recent High Value,Potential,9
132822,10,7,113544.07,Recent High Value,At Risk,5
132823,1,12,121070.31,Recent High Value,Loyal,11
132824,2,11,99580.12,Recent High Value,Potential,10
132825,8,11,124569.93,Recent High Value,Potential,9
132826,9,18,228955.48,Top 5% Monetary,Loyal,12
132827,6,8,92475.95,Recent High Value,At Risk,5
132828,4,15,163725.62,Recent High Value,Champions,13
132829,8,12,175995.74,Recent High Value,Loyal,12
132830,4,9,132886.46,Recent High Value,Potential,9
132831,4,12,138530.17,Recent High Value,Loyal,11
132832,2,11,148223.21,Recent High Value,Loyal,12
132833,19,5,59271.77,Recent High Value,At Risk,3
132834,14,7,103439.35,Recent High Value,At Risk,4
132835,9,13,114287.57,Recent High Value,Needs Attention,8
132836,6,10,86359.26,Recent High Value,At Risk,6
132837,20,9,91690.95,Recent High Value,At Risk,4
132838,7,7,35792.35,Recent High Value,At Risk,5
132839,12,16,193924.45,Top 10% Frequency,Loyal,12
132840,3,15,170021.31,Recent High Value,Champions,13
132841,5,13,156899.33000000002,Recent High Value,Loyal,12
132842,1,12,106674.66,Recent High Value,Loyal,11
132843,1,9,120282.09,Recent High Value,Potential,9
132844,4,16,225095.37,Top 5% Monetary,Champions,14
132845,15,8,69775.27,Recent High Value,At Risk,3
132846,2,9,94490.34,Recent High Value,Needs Attention,8
132847,2,14,177951.33,Recent High Value,Champions,14
132848,5,11,122476.0,Recent High Value,Potential,9
132849,17,7,82278.23,Recent High Value,At Risk,3
132850,7,7,69873.63,Recent High Value,At Risk,5
132851,4,9,93512.72,Recent High Value,Needs Attention,7
132852,6,7,74914.17,Recent High Value,At Risk,5
132853,10,9,123537.36,Recent High Value,Needs Attention,7
132854,8,8,100749.27,Recent High Value,At Risk,6
132855,18,8,79241.94,Recent High Value,At Risk,3
132856,3,8,104949.99,Recent High Value,Needs Attention,7
132857,5,9,121382.84,Recent High Value,Needs Attention,8
132858,1,15,168183.59,Recent High Value,Champions,14
132859,15,12,129838.6,Recent High Value,Needs Attention,8
132860,2,6,94752.35,Recent High Value,Needs Attention,7
132861,10,10,130361.49,Recent High Value,Needs Attention,7
132862,12,12,147533.95,Recent High Value,Potential,10
132863,4,16,232017.68,Top 5% Monetary,Champions,14
132864,2,18,240230.25,Top 5% Monetary,Champions,15
132865,2,12,171375.88,Recent High Value,Champions,13
132866,10,19,221007.18,Top 5% Monetary,Loyal,12
132867,13,9,82113.14,Recent High Value,At Risk,5
132868,12,11,98530.88,Recent High Value,Needs Attention,7
132869,3,8,61063.34,Recent High Value,At Risk,6
132870,2,10,102356.77,Recent High Value,Potential,9
132871,9,12,143612.79,Recent High Value,Potential,9
132872,5,14,188495.74,Recent High Value,Champions,13
132873,8,12,113780.97,Recent High Value,Potential,9
132874,10,12,141945.24000000002,Recent High Value,Potential,9
132875,11,17,231301.39,Top 5% Monetary,Loyal,12
132876,20,14,185004.19,Recent High Value,Potential,10
132877,3,10,124448.2,Recent High Value,Potential,9
132878,11,12,158410.31,Recent High Value,Potential,10
132879,9,21,267110.85,Top 5% Monetary,Loyal,12
132880,2,12,147642.03,Recent High Value,Champions,13
132881,10,9,141168.7,Recent High Value,Needs Attention,7
132882,4,10,136837.41,Recent High Value,Potential,9
132883,11,9,78033.75,Recent High Value,At Risk,5
132884,2,9,102471.38,Recent High Value,Potential,9
132885,2,11,157381.6,Recent High Value,Loyal,12
132886,6,15,165364.51,Recent High Value,Loyal,12
132887,1,12,176341.55,Recent High Value,Champions,14
132888,22,4,48393.72,Recent High Value,At Risk,3
132889,1,12,114705.44,Recent High Value,Loyal,11
132890,2,15,183299.34,Recent High Value,Champions,15
132891,10,18,174245.85,Top 10% Frequency,Loyal,11
132892,6,13,142465.58000000002,Recent High Value,Potential,10
132893,3,8,74788.57,Recent High Value,At Risk,6
132894,9,12,133467.82,Recent High Value,Potential,9
132895,15,6,62038.22,Recent High Value,At Risk,3
132896,3,7,117924.4,Recent High Value,Needs Attention,7
132897,16,13,152297.14,Recent High Value,Potential,9
132898,11,13,189726.92,Recent High Value,Loyal,11
132899,13,8,72359.54,Recent High Value,At Risk,4
132900,1,13,201731.64,Recent High Value,Champions,14
132901,20,13,207723.84,Recent High Value,Potential,10
132902,3,9,107331.32,Recent High Value,Needs Attention,8
132903,19,6,67992.11,Recent High Value,At Risk,3
132904,5,13,108778.14,Recent High Value,Potential,10
132905,1,15,145599.4,Recent High Value,Champions,13
132906,6,8,78590.79000000001,Recent High Value,At Risk,5
132907,13,10,140762.54,Recent High Value,Needs Attention,7
132908,10,15,120533.16,Recent High Value,Potential,9
132909,21,6,83349.41,Recent High Value,At Risk,3
132910,3,11,168566.75,Recent High Value,Loyal,11
132911,1,16,211380.19,Top 10% Frequency,Champions,15
132912,4,13,143442.06,Recent High Value,Loyal,11
132913,7,9,87677.06,Recent High Value,At Risk,6
132914,1,18,236357.07,Top 5% Monetary,Champions,15
132915,12,12,155431.03,Recent High Value,Potential,10
132916,2,12,176189.27000000002,Recent High Value,Champions,14
132917,15,12,178049.43,Recent High Value,Potential,10
132918,2,15,189993.44,Recent High Value,Champions,15
132919,8,11,112935.85,Recent High Value,Needs Attention,8
132920,2,15,197559.39,Recent High Value,Champions,15
132921,9,11,131355.03,Recent High Value,Needs Attention,8
132922,14,12,138710.32,Recent High Value,Needs Attention,8
132923,5,7,76084.51000000001,Recent High Value,At Risk,6
132924,11,8,63120.21000000001,Recent High Value,At Risk,4
132925,9,9,123374.38,Recent High Value,Needs Attention,7
132926,25,5,56409.53,Recent High Value,At Risk,3
132927,3,12,167548.12,Recent High Value,Loyal,12
132928,3,13,125326.18,Recent High Value,Loyal,11
132929,6,10,105576.19,Recent High Value,Needs Attention,7
132930,6,10,128425.5,Recent High Value,Needs Attention,8
132931,4,17,212249.38,Top 10% Frequency,Champions,14
132933,10,16,191867.6,Top 10% Frequency,Loyal,12
132934,2,20,191598.99,Top 10% Frequency,Champions,15
132935,5,10,140033.29,Recent High Value,Potential,9
132937,10,12,149548.41,Recent High Value,Potential,10
132938,7,13,172420.53,Recent High Value,Loyal,11
132939,7,11,125213.8,Recent High Value,Potential,9
132940,7,13,124248.18,Recent High Value,Potential,10
132941,12,10,90057.89,Recent High Value,At Risk,5
132942,19,11,141351.46,Recent High Value,Needs Attention,7
132943,11,10,90719.08,Recent High Value,At Risk,5
132944,11,4,53014.67,Recent High Value,At Risk,4
132945,26,8,97742.87,Recent High Value,At Risk,4
132946,14,10,117507.88,Recent High Value,At Risk,5
132947,17,9,134389.48,Recent High Value,At Risk,6
132948,5,15,197105.25,Recent High Value,Champions,14
132949,3,10,80937.48,Recent High Value,Needs Attention,7
132950,1,9,107392.24,Recent High Value,Potential,9
132951,1,15,193855.94,Recent High Value,Champions,15
132952,8,9,104581.45,Recent High Value,Needs Attention,7
132953,3,15,212326.22,Recent High Value,Champions,14
132954,6,11,132879.91,Recent High Value,Potential,9
132955,8,11,129921.01,Recent High Value,Potential,9
132957,1,8,117890.15,Recent High Value,Needs Attention,8
132958,28,10,93757.8,Recent High Value,At Risk,4
132959,5,8,83572.53,Recent High Value,At Risk,6
132960,2,8,75489.85,Recent High Value,Needs Attention,7
132961,6,16,161909.54,Top 10% Frequency,Loyal,12
132962,1,9,117595.67,Recent High Value,Potential,9
132963,1,13,177365.9,Recent High Value,Champions,14
132964,2,15,165267.16999999998,Recent High Value,Champions,14
132965,5,6,87102.14,Recent High Value,At Risk,6
132966,6,10,72563.04999999999,Recent High Value,At Risk,6
132967,26,9,112262.16,Recent High Value,At Risk,5
132968,4,11,121358.06,Recent High Value,Potential,9
132969,8,10,77998.47,Recent High Value,At Risk,6
132970,6,8,81923.0,Recent High Value,At Risk,5
132971,24,7,106296.44,Recent High Value,At Risk,4
132972,5,10,124591.92,Recent High Value,Potential,9
132973,9,10,111017.34,Recent High Value,At Risk,6
132974,16,13,148049.35,Recent High Value,Potential,9
132975,4,14,167361.95,Recent High Value,Loyal,12
132976,5,11,126041.07,Recent High Value,Potential,10
132977,4,11,95364.78,Recent High Value,Needs Attention,8
132978,10,12,113418.83,Recent High Value,Needs Attention,8
132979,5,7,117528.09,Recent High Value,Needs Attention,7
132980,2,8,109072.77,Recent High Value,Needs Attention,8
132981,5,17,232688.74,Top 5% Monetary,Champions,14
132982,16,9,101956.36,Recent High Value,At Risk,5
132983,14,12,181184.41,Recent High Value,Potential,10
132984,6,17,205784.8,Top 10% Frequency,Champions,13
132985,17,6,83368.75,Recent High Value,At Risk,3
132986,8,5,58416.88,Recent High Value,At Risk,5
132987,2,10,125879.95,Recent High Value,Potential,10
132988,1,8,92172.3,Recent High Value,Needs Attention,7
132989,13,6,78813.08,Recent High Value,At Risk,4
132990,10,7,81394.37,Recent High Value,At Risk,4
132991,12,10,95859.34,Recent High Value,At Risk,5
132992,1,12,146387.93,Recent High Value,Champions,13
132993,11,13,93832.21,Recent High Value,Needs Attention,7
132994,5,10,85637.93000000001,Recent High Value,Needs Attention,7
132995,5,19,212978.83,Top 10% Frequency,Champions,14
132996,11,16,208437.74,Top 10% Frequency,Loyal,12
132997,7,19,265442.93,Top 5% Monetary,Champions,13
132998,4,10,157909.33000000002,Recent High Value,Potential,10
132999,1,10,122390.61,Recent High Value,Potential,9
133000,1,15,174903.87,Recent High Value,Champions,14
133001,2,18,211743.45,Top 10% Frequency,Champions,15
133002,1,15,207472.01,Recent High Value,Champions,15
133003,11,16,197593.28,Top 10% Frequency,Loyal,12
133004,1,16,160559.1,Top 10% Frequency,Champions,14
133005,7,11,110658.08,Recent High Value,Needs Attention,8
133006,16,13,180271.75,Recent High Value,Potential,10
133007,4,16,168751.73,Top 10% Frequency,Champions,13
133008,12,7,110254.46,Recent High Value,At Risk,5
133009,7,14,137047.91,Recent High Value,Potential,10
133011,18,10,121913.72,Recent High Value,At Risk,5
133012,1,18,207171.33,Top 10% Frequency,Champions,15
133013,6,9,95784.89,Recent High Value,At Risk,6
133014,4,20,215985.36,Top 10% Frequency,Champions,14
133015,3,8,80285.2,Recent High Value,At Risk,6
133016,12,7,79697.51,Recent High Value,At Risk,4
133017,6,8,116495.7,Recent High Value,At Risk,6
133018,9,11,159351.57,Recent High Value,Potential,9
133019,13,6,44240.94,Recent High Value,At Risk,4
133020,6,12,145579.15,Recent High Value,Potential,10
133021,5,9,130188.2,Recent High Value,Potential,9
133022,12,6,53301.84,Recent High Value,At Risk,4
133023,1,12,125083.87,Recent High Value,Loyal,12
133024,2,13,159138.95,Recent High Value,Champions,13
133025,1,11,147780.69,Recent High Value,Loyal,12
133026,13,14,180474.49,Recent High Value,Loyal,11
133027,1,20,225901.4,Top 5% Monetary,Champions,15
133028,6,14,158424.59,Recent High Value,Loyal,11
133029,3,10,123303.81,Recent High Value,Potential,9
133030,4,13,205556.18,Recent High Value,Champions,13
133031,11,9,72924.42,Recent High Value,At Risk,5
133032,2,13,136054.15,Recent High Value,Loyal,12
133033,18,11,168856.9,Recent High Value,Needs Attention,8
133034,10,9,104928.8,Recent High Value,At Risk,6
133035,2,5,74351.09,Recent High Value,Needs Attention,7
133036,3,18,226140.07,Top 5% Monetary,Champions,14
133037,6,12,144213.62,Recent High Value,Potential,10
133038,2,13,151044.07,Recent High Value,Champions,13
133039,14,9,123260.51,Recent High Value,At Risk,6
133040,24,10,130262.22,Recent High Value,At Risk,6
133041,5,8,114911.77,Recent High Value,Needs Attention,7
133042,6,3,37033.07,Recent High Value,At Risk,5
133043,5,16,135920.04,Top 10% Frequency,Loyal,12
133044,4,15,122635.83,Recent High Value,Loyal,12
133045,2,5,60472.83,Recent High Value,Needs Attention,7
133046,2,17,174064.93,Top 10% Frequency,Champions,14
133047,1,11,147711.27000000002,Recent High Value,Loyal,12
133048,4,20,192487.39,Top 10% Frequency,Champions,14
133049,13,13,171645.19,Recent High Value,Potential,10
133050,11,10,124861.38,Recent High Value,Needs Attention,7
133051,23,8,99363.89,Recent High Value,At Risk,4
133052,4,13,131241.25,Recent High Value,Loyal,11
133053,4,10,101838.37,Recent High Value,Needs Attention,8
133054,8,11,115686.38,Recent High Value,Needs Attention,8
133055,3,12,180763.16,Recent High Value,Champions,13
133056,13,14,176918.33000000002,Recent High Value,Loyal,11
133057,10,10,138273.27,Recent High Value,Needs Attention,7
133058,1,14,170656.53,Recent High Value,Champions,13
133059,15,16,218575.28,Top 10% Frequency,Loyal,11
133060,7,8,99892.25,Recent High Value,At Risk,6
133061,9,10,113439.1,Recent High Value,At Risk,6
133062,17,14,194121.14,Recent High Value,Potential,10
133063,2,16,200011.58,Top 10% Frequency,Champions,15
133064,8,8,113807.17,Recent High Value,At Risk,6
133065,7,16,215932.82,Top 10% Frequency,Champions,13
133066,5,15,186527.83,Recent High Value,Champions,14
133067,5,12,146643.47,Recent High Value,Loyal,12
133068,6,14,161225.71,Recent High Value,Loyal,11
133069,1,12,178961.88,Recent High Value,Champions,14
133070,3,13,101977.14,Recent High Value,Potential,10
133071,1,10,91074.01,Recent High Value,Needs Attention,8
133072,5,12,155389.84,Recent High Value,Loyal,12
133073,14,10,102412.05,Recent High Value,At Risk,5
133074,17,9,109010.68,Recent High Value,At Risk,5
133075,9,10,121891.07,Recent High Value,At Risk,6
133076,3,13,179501.45,Recent High Value,Champions,13
133077,3,14,146664.09,Recent High Value,Loyal,12
133078,18,9,119468.26,Recent High Value,At Risk,5
133079,7,14,149735.96,Recent High Value,Loyal,11
133080,15,11,136980.72,Recent High Value,Needs Attention,7
133081,10,14,173641.1,Recent High Value,Potential,10
133082,2,17,188095.13,Top 10% Frequency,Champions,15
133083,2,5,73432.37,Recent High Value,Needs Attention,7
133084,3,13,142330.29,Recent High Value,Loyal,11
133085,1,16,182671.62,Top 10% Frequency,Champions,15
133086,2,11,141401.3,Recent High Value,Loyal,11
133087,9,11,143267.66,Recent High Value,Needs Attention,8
133088,19,7,80838.97,Recent High Value,At Risk,3
133089,11,9,57493.76,Recent High Value,At Risk,5
133090,4,12,143876.48,Recent High Value,Loyal,11
133091,5,8,115307.99,Recent High Value,Needs Attention,7
133092,12,8,73174.0,Recent High Value,At Risk,4
133093,7,12,101839.36,Recent High Value,Potential,9
133094,22,12,131037.35,Recent High Value,Needs Attention,8
133095,11,12,163136.76,Recent High Value,Potential,10
133096,2,14,144014.37,Recent High Value,Loyal,12
133097,1,12,159819.96,Recent High Value,Champions,13
133098,10,7,60428.14,Recent High Value,At Risk,4
133099,2,20,218738.62,Top 5% Monetary,Champions,15
133100,2,10,125027.1,Recent High Value,Potential,10
133101,3,9,116221.08,Recent High Value,Needs Attention,8
133102,4,12,155946.47,Recent High Value,Loyal,12
133103,9,7,80512.5,Recent High Value,At Risk,4
133104,22,8,86961.91,Recent High Value,At Risk,3
133105,7,17,158477.53,Top 10% Frequency,Loyal,12
133106,8,10,132654.13,Recent High Value,Needs Attention,8
133107,17,12,145402.55,Recent High Value,Needs Attention,8
133108,20,17,224623.12,Top 5% Monetary,Loyal,11
133109,25,7,52530.17,Recent High Value,At Risk,3
133110,12,9,98218.11,Recent High Value,At Risk,6
133111,11,8,116474.04,Recent High Value,At Risk,5
133112,1,13,156046.03,Recent High Value,Champions,13
133113,1,10,148504.97,Recent High Value,Loyal,11
133114,4,11,75585.89,Recent High Value,Needs Attention,8
133115,2,9,128222.45,Recent High Value,Potential,10
133116,7,10,144565.18,Recent High Value,Needs Attention,8
133117,5,7,86740.77,Recent High Value,At Risk,6
133118,23,8,138687.12,Recent High Value,At Risk,5
133119,1,7,76829.69,Recent High Value,Needs Attention,7
133120,7,13,146274.38,Recent High Value,Loyal,11
133121,3,8,83292.51,Recent High Value,At Risk,6
133122,1,14,188844.28,Recent High Value,Champions,14
133123,4,14,191732.85,Recent High Value,Champions,13
133124,2,14,173014.28,Recent High Value,Champions,13
133125,3,15,207926.81,Recent High Value,Champions,14
133127,1,9,141839.65,Recent High Value,Potential,10
133128,18,12,124053.07,Recent High Value,Needs Attention,8
133129,4,15,200972.08,Recent High Value,Champions,14
133131,2,9,140227.72,Recent High Value,Potential,10
133132,12,12,164082.46,Recent High Value,Potential,10
133133,1,12,147370.36,Recent High Value,Champions,13
133134,23,7,85604.6,Recent High Value,At Risk,3
133135,8,11,149658.23,Recent High Value,Potential,10
133136,2,15,192236.54,Recent High Value,Champions,15
133137,2,4,61718.96,Recent High Value,Needs Attention,7
133138,1,11,113605.73,Recent High Value,Potential,10
133139,14,11,124464.57,Recent High Value,Needs Attention,7
133140,1,7,65390.94,Recent High Value,Needs Attention,7
133141,7,5,75563.63,Recent High Value,At Risk,5
133142,4,13,119060.1,Recent High Value,Potential,10
133143,2,14,169753.51,Recent High Value,Champions,13
133144,2,11,137497.11,Recent High Value,Loyal,11
133145,6,11,130786.25,Recent High Value,Potential,9
133146,4,12,134494.4,Recent High Value,Loyal,11
133147,10,14,164390.58,Recent High Value,Potential,10
133148,7,12,127120.68,Recent High Value,Potential,10
133149,5,13,178665.66999999998,Recent High Value,Champions,13
133150,4,7,87909.53,Recent High Value,At Risk,6
133151,7,12,173493.55,Recent High Value,Loyal,11
133152,1,14,170279.98,Recent High Value,Champions,13
133153,13,14,190937.54,Recent High Value,Loyal,11
