CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_String,RFM_Segment
125192,1,12,198912.05,5,3,5,13,535,Champions
125193,2,10,107799.88,5,2,2,9,522,Potential
125194,11,12,139505.77,2,3,3,8,233,Needs Attention
125195,4,9,104593.33,4,2,2,8,422,Needs Attention
125196,10,10,117724.27,2,2,2,6,222,At Risk
125197,5,13,168693.68,4,4,4,12,444,Loyal
125198,9,10,157929.55,2,2,4,8,224,Needs Attention
125199,4,13,167870.63,4,4,4,12,444,Loyal
125200,11,8,101178.95,2,1,2,5,212,At Risk
125201,1,10,79688.87,5,2,1,8,521,Needs Attention
125202,3,6,77398.91,4,1,1,6,411,At Risk
125203,1,12,141351.71,5,3,3,11,533,Loyal
125204,23,12,167019.6,1,3,4,8,134,Needs Attention
125205,4,25,283175.91000000003,4,5,5,14,455,Champions
125206,3,4,49011.51,4,1,1,6,411,At Risk
125207,30,12,161534.86000000002,1,3,4,8,134,Needs Attention
125208,15,12,174766.46,1,3,4,8,134,Needs Attention
125209,4,18,241290.61,4,5,5,14,455,Champions
125210,13,9,63445.34,2,2,1,5,221,At Risk
125211,3,7,114926.9,4,1,2,7,412,Needs Attention
125212,2,12,118182.67,5,3,2,10,532,Potential
125213,19,9,78285.09,1,2,1,4,121,At Risk
125214,27,9,101926.16,1,2,2,5,122,At Risk
125215,27,4,39292.15,1,1,1,3,111,At Risk
125216,14,16,158479.64,1,5,4,10,154,Potential
125217,5,12,177508.55,4,3,5,12,435,Loyal
125218,33,9,151275.63,1,2,4,7,124,Needs Attention
125219,17,9,121509.79,1,2,2,5,122,At Risk
125220,1,11,104507.11,5,3,2,10,532,Potential
125221,4,11,120903.32,4,3,2,9,432,Potential
125222,3,9,85827.92000000001,4,2,1,7,421,Needs Attention
125223,4,12,166841.96,4,3,4,11,434,Loyal
125224,1,5,56167.39,5,1,1,7,511,Needs Attention
125225,11,8,75033.42,2,1,1,4,211,At Risk
125226,3,11,141425.16,4,3,3,10,433,Potential
125227,13,9,100667.92,2,2,2,6,222,At Risk
125228,2,8,126903.77,5,1,3,9,513,Potential
125229,1,15,171720.72,5,5,4,14,554,Champions
125230,6,20,315353.49,3,5,5,13,355,Champions
125231,2,9,128133.48,5,2,3,10,523,Potential
125232,11,10,140255.77,2,2,3,7,223,Needs Attention
125233,2,13,113836.83,5,4,2,11,542,Loyal
125234,6,14,162147.71,3,4,4,11,344,Loyal
125235,5,12,143322.33000000002,4,3,3,10,433,Potential
125236,1,18,219499.79,5,5,5,15,555,Champions
125237,16,10,168038.86,1,2,4,7,124,Needs Attention
125238,5,10,93169.87,4,2,1,7,421,Needs Attention
125239,4,7,77552.53,4,1,1,6,411,At Risk
125240,1,12,133586.09,5,3,3,11,533,Loyal
125241,11,11,103499.4,2,3,2,7,232,Needs Attention
125242,12,8,86807.65,2,1,1,4,211,At Risk
125243,3,6,101380.48,4,1,2,7,412,Needs Attention
125244,4,13,169799.01,4,4,4,12,444,Loyal
125245,2,7,117763.99,5,1,2,8,512,Needs Attention
125246,1,10,130058.18,5,2,3,10,523,Potential
125247,5,6,56845.59,4,1,1,6,411,At Risk
125248,3,9,103774.99,4,2,2,8,422,Needs Attention
125249,3,12,187159.91,4,3,5,12,435,Loyal
125250,1,14,181472.06,5,4,5,14,545,Champions
125251,2,13,154142.83,5,4,4,13,544,Champions
125252,4,11,117285.84,4,3,2,9,432,Potential
125253,13,11,158557.25,2,3,4,9,234,Potential
125254,6,8,73391.09,3,1,1,5,311,At Risk
125255,33,7,62805.52,1,1,1,3,111,At Risk
125256,1,11,148703.5,5,3,4,12,534,Loyal
125257,7,20,228675.79,3,5,5,13,355,Champions
125258,9,7,94164.82,2,1,1,4,211,At Risk
125259,1,9,89935.05,5,2,1,8,521,Needs Attention
125260,14,7,71855.67,1,1,1,3,111,At Risk
125261,14,6,54880.8,1,1,1,3,111,At Risk
125262,10,14,163242.22,2,4,4,10,244,Potential
125263,8,15,184075.25,3,5,5,13,355,Champions
125264,8,15,187353.64,3,5,5,13,355,Champions
125265,11,11,119558.32,2,3,2,7,232,Needs Attention
125266,7,13,150973.94999999998,3,4,4,11,344,Loyal
125267,5,11,143766.88,4,3,3,10,433,Potential
125268,4,7,113107.92,4,1,2,7,412,Needs Attention
125269,6,16,178562.38999999998,3,5,5,13,355,Champions
125270,1,11,129859.15,5,3,3,11,533,Loyal
125271,9,7,92890.27,2,1,1,4,211,At Risk
125272,3,9,107987.73,4,2,2,8,422,Needs Attention
125273,14,11,111959.72,1,3,2,6,132,At Risk
125274,5,8,72317.18000000001,4,1,1,6,411,At Risk
125275,25,11,92145.77,1,3,1,5,131,At Risk
125276,5,16,181561.94,4,5,5,14,455,Champions
125277,1,14,174005.9,5,4,4,13,544,Champions
125278,7,10,80935.34,3,2,1,6,321,At Risk
125279,3,8,144820.82,4,1,3,8,413,Needs Attention
125280,7,16,158979.3,3,5,4,12,354,Loyal
125281,16,10,95226.96,1,2,1,4,121,At Risk
125282,2,12,118417.85,5,3,2,10,532,Potential
125283,3,7,84020.25,4,1,1,6,411,At Risk
125284,17,16,202960.33,1,5,5,11,155,Loyal
125285,1,5,41129.59,5,1,1,7,511,Needs Attention
125286,8,11,97091.35,3,3,2,8,332,Needs Attention
125287,6,11,97737.74,3,3,2,8,332,Needs Attention
125288,25,5,54050.52,1,1,1,3,111,At Risk
125289,1,12,127874.36,5,3,3,11,533,Loyal
125290,2,13,145748.4,5,4,3,12,543,Loyal
125291,20,14,136486.39,1,4,3,8,143,Needs Attention
125292,5,12,139282.71000000002,4,3,3,10,433,Potential
125293,8,12,194856.39,3,3,5,11,335,Loyal
125294,4,13,126350.31,4,4,3,11,443,Loyal
125295,8,14,191306.81,3,4,5,12,345,Loyal
125296,10,9,74909.12,2,2,1,5,221,At Risk
125297,9,13,193399.77,2,4,5,11,245,Loyal
125298,3,8,109698.87,4,1,2,7,412,Needs Attention
125299,5,7,50214.16,4,1,1,6,411,At Risk
125300,1,16,233702.66,5,5,5,15,555,Champions
125301,1,15,184167.78,5,5,5,15,555,Champions
125302,5,15,175197.94,4,5,5,14,455,Champions
125303,5,13,115726.2,4,4,2,10,442,Potential
125304,2,12,148006.19,5,3,4,12,534,Loyal
125305,2,10,104224.77,5,2,2,9,522,Potential
125306,1,7,97468.77,5,1,2,8,512,Needs Attention
125307,17,16,185980.76,1,5,5,11,155,Loyal
125308,12,15,159847.85,2,5,4,11,254,Loyal
125309,5,16,185864.13,4,5,5,14,455,Champions
125310,20,8,128937.57,1,1,3,5,113,At Risk
125311,10,10,133074.26,2,2,3,7,223,Needs Attention
125312,1,16,237443.18,5,5,5,15,555,Champions
125313,1,16,194912.55,5,5,5,15,555,Champions
125314,42,4,28144.03,1,1,1,3,111,At Risk
125315,7,14,176899.34,3,4,5,12,345,Loyal
125316,5,20,249889.09,4,5,5,14,455,Champions
125317,8,14,142036.35,3,4,3,10,343,Potential
125318,1,12,112840.93,5,3,2,10,532,Potential
125319,18,8,78045.37,1,1,1,3,111,At Risk
125320,5,8,90126.13,4,1,1,6,411,At Risk
125321,14,12,120504.99,1,3,2,6,132,At Risk
125322,3,12,121059.06,4,3,2,9,432,Potential
125323,1,7,76895.45,5,1,1,7,511,Needs Attention
125324,24,6,72462.24,1,1,1,3,111,At Risk
125325,29,6,44183.92,1,1,1,3,111,At Risk
125326,3,10,126762.57,4,2,3,9,423,Potential
125327,12,8,89849.99,2,1,1,4,211,At Risk
125328,12,15,178940.91999999998,2,5,5,12,255,Loyal
125329,9,8,81669.17,2,1,1,4,211,At Risk
125330,21,6,75125.11,1,1,1,3,111,At Risk
125331,1,17,243236.73,5,5,5,15,555,Champions
125332,15,13,148332.15,1,4,4,9,144,Potential
125333,15,9,114700.9,1,2,2,5,122,At Risk
125334,14,6,88062.16,1,1,1,3,111,At Risk
125335,6,11,144433.7,3,3,3,9,333,Potential
125336,9,14,173810.47,2,4,4,10,244,Potential
125337,15,8,69668.34,1,1,1,3,111,At Risk
125338,24,15,199453.67,1,5,5,11,155,Loyal
125339,3,10,87093.84,4,2,1,7,421,Needs Attention
125340,10,12,187391.14,2,3,5,10,235,Potential
125341,7,9,120936.76,3,2,2,7,322,Needs Attention
125342,16,9,135867.55,1,2,3,6,123,At Risk
125343,14,12,147426.63999999998,1,3,4,8,134,Needs Attention
125344,3,12,144553.66,4,3,3,10,433,Potential
125345,10,9,95881.81,2,2,1,5,221,At Risk
125346,2,11,95660.71,5,3,1,9,531,Potential
125347,5,11,161346.8,4,3,4,11,434,Loyal
125348,8,12,146570.21,3,3,4,10,334,Potential
125349,2,8,113804.97,5,1,2,8,512,Needs Attention
125350,4,19,170805.79,4,5,4,13,454,Champions
125351,7,11,129344.86,3,3,3,9,333,Potential
125352,6,13,91336.78,3,4,1,8,341,Needs Attention
125353,7,5,46869.35,3,1,1,5,311,At Risk
125354,10,16,175830.04,2,5,5,12,255,Loyal
125355,1,7,84622.35,5,1,1,7,511,Needs Attention
125356,3,13,135850.27,4,4,3,11,443,Loyal
125357,4,7,79451.73,4,1,1,6,411,At Risk
125358,6,11,141538.28,3,3,3,9,333,Potential
125359,3,11,133936.58000000002,4,3,3,10,433,Potential
125360,3,10,89441.0,4,2,1,7,421,Needs Attention
125361,14,9,107523.9,1,2,2,5,122,At Risk
125362,2,15,157539.68,5,5,4,14,554,Champions
125363,4,13,184626.2,4,4,5,13,445,Champions
125364,1,10,130640.94,5,2,3,10,523,Potential
125365,1,8,98346.47,5,1,2,8,512,Needs Attention
125366,9,7,72835.81,2,1,1,4,211,At Risk
125367,5,12,152932.51,4,3,4,11,434,Loyal
125368,2,16,225408.88,5,5,5,15,555,Champions
125369,3,13,168008.15,4,4,4,12,444,Loyal
125370,6,12,156573.35,3,3,4,10,334,Potential
125371,6,13,154439.09,3,4,4,11,344,Loyal
125372,10,12,150711.64,2,3,4,9,234,Potential
125373,6,16,197131.78,3,5,5,13,355,Champions
125374,5,11,173126.43,4,3,4,11,434,Loyal
125375,20,10,91535.22,1,2,1,4,121,At Risk
125376,4,14,144213.16,4,4,3,11,443,Loyal
125377,6,9,138734.0,3,2,3,8,323,Needs Attention
125378,11,16,273028.47,2,5,5,12,255,Loyal
125379,5,13,156084.91,4,4,4,12,444,Loyal
125380,10,6,84261.06,2,1,1,4,211,At Risk
125381,11,18,240680.92,2,5,5,12,255,Loyal
125382,13,14,226412.63,2,4,5,11,245,Loyal
125383,23,7,75512.77,1,1,1,3,111,At Risk
125384,10,12,135255.65,2,3,3,8,233,Needs Attention
125385,12,7,113679.63,2,1,2,5,212,At Risk
125386,4,9,74270.78,4,2,1,7,421,Needs Attention
125387,2,9,96557.28,5,2,1,8,521,Needs Attention
125388,41,9,108682.0,1,2,2,5,122,At Risk
125389,11,8,77641.99,2,1,1,4,211,At Risk
125390,11,13,158982.84999999998,2,4,4,10,244,Potential
125391,2,18,216949.38,5,5,5,15,555,Champions
125392,25,9,107429.24,1,2,2,5,122,At Risk
125393,1,13,120630.39,5,4,2,11,542,Loyal
125394,21,11,128712.48,1,3,3,7,133,Needs Attention
125395,12,12,138574.5,2,3,3,8,233,Needs Attention
125396,11,11,128383.89,2,3,3,8,233,Needs Attention
125397,1,13,175907.59,5,4,5,14,545,Champions
125398,10,14,173297.95,2,4,4,10,244,Potential
125399,10,13,188746.76,2,4,5,11,245,Loyal
125400,7,11,155870.75,3,3,4,10,334,Potential
125401,4,8,104454.27,4,1,2,7,412,Needs Attention
125402,2,14,166746.86000000002,5,4,4,13,544,Champions
125403,1,10,130851.88,5,2,3,10,523,Potential
125404,28,7,92906.02,1,1,1,3,111,At Risk
125405,11,10,93198.79,2,2,1,5,221,At Risk
125406,22,17,241269.57,1,5,5,11,155,Loyal
125407,13,10,119592.55,2,2,2,6,222,At Risk
125408,1,14,149158.37,5,4,4,13,544,Champions
125409,10,10,94424.81,2,2,1,5,221,At Risk
125410,2,15,131920.26,5,5,3,13,553,Champions
125411,28,12,150815.32,1,3,4,8,134,Needs Attention
125412,1,14,182921.21,5,4,5,14,545,Champions
125413,3,11,143192.33000000002,4,3,3,10,433,Potential
125414,21,6,92813.2,1,1,1,3,111,At Risk
125415,15,16,186629.53,1,5,5,11,155,Loyal
125416,1,11,109013.85,5,3,2,10,532,Potential
125417,6,5,57494.65,3,1,1,5,311,At Risk
125418,4,8,70842.11,4,1,1,6,411,At Risk
125419,5,12,117950.01,4,3,2,9,432,Potential
125420,2,17,230191.32,5,5,5,15,555,Champions
125421,8,8,89930.15,3,1,1,5,311,At Risk
125422,1,15,189197.56,5,5,5,15,555,Champions
125423,4,15,138379.4,4,5,3,12,453,Loyal
125424,12,12,61338.51,2,3,1,6,231,At Risk
125425,10,10,128105.74,2,2,3,7,223,Needs Attention
125426,3,15,159460.75,4,5,4,13,454,Champions
125427,9,10,107744.0,2,2,2,6,222,At Risk
125428,10,7,89160.2,2,1,1,4,211,At Risk
125429,17,7,77150.72,1,1,1,3,111,At Risk
125430,6,6,89137.1,3,1,1,5,311,At Risk
125431,9,8,138286.25,2,1,3,6,213,At Risk
125432,18,11,151204.25,1,3,4,8,134,Needs Attention
125433,9,15,189687.25,2,5,5,12,255,Loyal
125434,5,13,145646.4,4,4,3,11,443,Loyal
125435,2,12,144063.89,5,3,3,11,533,Loyal
125436,2,13,178903.0,5,4,5,14,545,Champions
125437,7,16,176399.0,3,5,5,13,355,Champions
125438,8,14,220399.5,3,4,5,12,345,Loyal
125439,2,12,184306.2,5,3,5,13,535,Champions
125440,1,14,116445.4,5,4,2,11,542,Loyal
125441,8,8,67882.93,3,1,1,5,311,At Risk
125442,4,11,128668.02,4,3,3,10,433,Potential
125443,4,7,90363.58,4,1,1,6,411,At Risk
125444,2,5,53656.69,5,1,1,7,511,Needs Attention
125445,20,10,129647.63,1,2,3,6,123,At Risk
125446,3,12,216893.38,4,3,5,12,435,Loyal
125447,25,8,96248.81,1,1,1,3,111,At Risk
125448,3,12,145844.06,4,3,3,10,433,Potential
125449,3,15,156420.33000000002,4,5,4,13,454,Champions
125450,4,11,137248.57,4,3,3,10,433,Potential
125451,5,13,148949.01,4,4,4,12,444,Loyal
125452,31,9,110985.66,1,2,2,5,122,At Risk
125453,37,10,155379.61,1,2,4,7,124,Needs Attention
125454,2,12,146236.91,5,3,4,12,534,Loyal
125455,4,8,131078.67,4,1,3,8,413,Needs Attention
125456,5,14,163768.81,4,4,4,12,444,Loyal
125457,3,12,155672.51,4,3,4,11,434,Loyal
125458,2,10,121093.82,5,2,2,9,522,Potential
125459,2,13,116678.8,5,4,2,11,542,Loyal
125460,2,10,157174.44,5,2,4,11,524,Loyal
125461,1,9,108713.76,5,2,2,9,522,Potential
125462,5,12,146520.22999999998,4,3,4,11,434,Loyal
125463,10,15,185174.55,2,5,5,12,255,Loyal
125464,3,15,198344.67,4,5,5,14,455,Champions
125465,2,13,140877.3,5,4,3,12,543,Loyal
125466,7,7,60200.88,3,1,1,5,311,At Risk
125467,10,14,163590.35,2,4,4,10,244,Potential
125468,4,12,118980.48,4,3,2,9,432,Potential
125469,12,13,141518.74,2,4,3,9,243,Potential
125470,2,16,166331.85,5,5,4,14,554,Champions
125471,17,12,115870.41,1,3,2,6,132,At Risk
125472,4,11,136610.0,4,3,3,10,433,Potential
125473,3,13,150704.51,4,4,4,12,444,Loyal
125474,1,11,136122.86,5,3,3,11,533,Loyal
125475,22,8,96643.21,1,1,2,4,112,At Risk
125476,8,8,116308.9,3,1,2,6,312,At Risk
125477,3,14,153341.96,4,4,4,12,444,Loyal
125478,8,11,123143.34,3,3,3,9,333,Potential
125479,4,7,82060.06999999999,4,1,1,6,411,At Risk
125480,8,8,107690.6,3,1,2,6,312,At Risk
125481,8,8,123449.54,3,1,3,7,313,Needs Attention
125482,1,7,82790.51,5,1,1,7,511,Needs Attention
125483,8,18,230214.89,3,5,5,13,355,Champions
125484,11,11,146489.61,2,3,4,9,234,Potential
125485,1,13,160624.1,5,4,4,13,544,Champions
125486,8,12,171680.01,3,3,4,10,334,Potential
125487,6,11,138742.95,3,3,3,9,333,Potential
125488,11,10,115927.61,2,2,2,6,222,At Risk
125489,3,10,136263.51,4,2,3,9,423,Potential
125490,45,10,92180.67,1,2,1,4,121,At Risk
125491,2,14,145065.47,5,4,3,12,543,Loyal
125492,18,15,183519.02,1,5,5,11,155,Loyal
125493,2,9,123256.08,5,2,3,10,523,Potential
125494,3,11,118379.86,4,3,2,9,432,Potential
125495,7,11,151259.42,3,3,4,10,334,Potential
125496,11,6,67969.23,2,1,1,4,211,At Risk
125497,3,11,138354.34,4,3,3,10,433,Potential
125498,1,13,213634.66,5,4,5,14,545,Champions
125499,11,21,298865.56,2,5,5,12,255,Loyal
125500,4,18,219958.86,4,5,5,14,455,Champions
125501,6,9,88814.94,3,2,1,6,321,At Risk
125502,9,12,150136.01,2,3,4,9,234,Potential
125503,8,13,161713.22,3,4,4,11,344,Loyal
125504,1,7,101335.92,5,1,2,8,512,Needs Attention
125505,17,12,115921.07,1,3,2,6,132,At Risk
125506,1,13,149935.53,5,4,4,13,544,Champions
125507,4,12,127464.59,4,3,3,10,433,Potential
125508,3,8,65322.4,4,1,1,6,411,At Risk
125509,5,14,189671.23,4,4,5,13,445,Champions
125510,1,12,129375.22,5,3,3,11,533,Loyal
125511,7,14,183548.15,3,4,5,12,345,Loyal
125512,12,10,119028.8,2,2,2,6,222,At Risk
125513,11,16,162446.71,2,5,4,11,254,Loyal
125514,8,10,130503.62,3,2,3,8,323,Needs Attention
125515,8,6,52008.42,3,1,1,5,311,At Risk
125516,5,15,183474.19,4,5,5,14,455,Champions
125517,6,11,104586.65,3,3,2,8,332,Needs Attention
125518,2,17,210382.57,5,5,5,15,555,Champions
125519,4,12,89330.95999999999,4,3,1,8,431,Needs Attention
125520,1,12,139008.96,5,3,3,11,533,Loyal
125521,8,10,127886.92,3,2,3,8,323,Needs Attention
125522,7,9,119758.96,3,2,2,7,322,Needs Attention
125523,1,4,40835.45,5,1,1,7,511,Needs Attention
125524,10,12,101518.85,2,3,2,7,232,Needs Attention
125525,2,19,250063.93,5,5,5,15,555,Champions
125526,18,9,106150.26,1,2,2,5,122,At Risk
125527,9,9,121127.31,2,2,2,6,222,At Risk
125528,12,12,127674.5,2,3,3,8,233,Needs Attention
125529,3,10,118580.59,4,2,2,8,422,Needs Attention
125530,3,13,153162.19,4,4,4,12,444,Loyal
125531,23,9,122751.17,1,2,3,6,123,At Risk
125532,7,16,188336.81,3,5,5,13,355,Champions
125533,27,12,162821.77,1,3,4,8,134,Needs Attention
125534,11,14,152803.15,2,4,4,10,244,Potential
125535,6,16,185039.34,3,5,5,13,355,Champions
125536,2,12,201763.49,5,3,5,13,535,Champions
125537,3,10,86929.94,4,2,1,7,421,Needs Attention
125538,5,14,201367.58,4,4,5,13,445,Champions
125539,6,7,80356.07999999999,3,1,1,5,311,At Risk
125540,19,5,40512.380000000005,1,1,1,3,111,At Risk
125541,8,12,148125.09,3,3,4,10,334,Potential
125542,3,12,118474.13,4,3,2,9,432,Potential
125543,1,10,134111.62,5,2,3,10,523,Potential
125544,20,11,140679.68,1,3,3,7,133,Needs Attention
125545,2,10,152976.78,5,2,4,11,524,Loyal
125546,19,7,65332.17,1,1,1,3,111,At Risk
125547,4,21,239214.64,4,5,5,14,455,Champions
125548,26,11,70821.37,1,3,1,5,131,At Risk
125549,4,9,117174.93,4,2,2,8,422,Needs Attention
125550,4,13,150803.74,4,4,4,12,444,Loyal
125551,11,18,240638.94,2,5,5,12,255,Loyal
125552,10,7,111541.33,2,1,2,5,212,At Risk
125553,20,7,81323.03,1,1,1,3,111,At Risk
125554,17,4,46145.74,1,1,1,3,111,At Risk
125555,5,7,74072.88,4,1,1,6,411,At Risk
125556,5,9,124133.39,4,2,3,9,423,Potential
125557,2,15,179371.15,5,5,5,15,555,Champions
125558,2,14,203154.31,5,4,5,14,545,Champions
125559,7,6,88231.57,3,1,1,5,311,At Risk
125560,39,5,86939.4,1,1,1,3,111,At Risk
125561,8,7,82946.82,3,1,1,5,311,At Risk
125562,5,15,220509.96,4,5,5,14,455,Champions
125563,2,18,263635.13,5,5,5,15,555,Champions
125564,2,13,137099.65,5,4,3,12,543,Loyal
125565,7,8,132110.75,3,1,3,7,313,Needs Attention
125566,8,14,151855.41,3,4,4,11,344,Loyal
125567,8,10,124228.45,3,2,3,8,323,Needs Attention
125568,1,14,205716.17,5,4,5,14,545,Champions
125569,5,11,135659.84,4,3,3,10,433,Potential
125570,8,13,147310.59,3,4,4,11,344,Loyal
125571,2,11,142311.09,5,3,3,11,533,Loyal
125572,9,15,190026.65,2,5,5,12,255,Loyal
125573,12,7,77262.56,2,1,1,4,211,At Risk
125574,2,16,181373.24,5,5,5,15,555,Champions
125575,18,7,86444.09,1,1,1,3,111,At Risk
125576,14,10,105987.11,1,2,2,5,122,At Risk
125577,6,14,171397.55,3,4,4,11,344,Loyal
125578,4,11,136828.03,4,3,3,10,433,Potential
125579,7,14,199520.44,3,4,5,12,345,Loyal
125580,10,9,136840.63,2,2,3,7,223,Needs Attention
125581,1,12,130995.85,5,3,3,11,533,Loyal
125582,13,9,118891.08,2,2,2,6,222,At Risk
125583,1,7,86413.15,5,1,1,7,511,Needs Attention
125584,6,7,115379.92,3,1,2,6,312,At Risk
125585,24,15,200069.81,1,5,5,11,155,Loyal
125586,22,15,170071.27000000002,1,5,4,10,154,Potential
125587,15,11,128809.86,1,3,3,7,133,Needs Attention
125588,2,17,228310.95,5,5,5,15,555,Champions
125589,6,14,184897.38,3,4,5,12,345,Loyal
125590,31,14,156464.85,1,4,4,9,144,Potential
125591,4,10,129029.58,4,2,3,9,423,Potential
125592,4,11,90595.67,4,3,1,8,431,Needs Attention
125593,6,11,137758.76,3,3,3,9,333,Potential
125594,4,13,139712.98,4,4,3,11,443,Loyal
125595,6,9,109305.92,3,2,2,7,322,Needs Attention
125596,2,9,100673.63,5,2,2,9,522,Potential
125597,7,13,140721.34,3,4,3,10,343,Potential
125598,10,15,205839.72,2,5,5,12,255,Loyal
125599,11,7,100236.72,2,1,2,5,212,At Risk
125600,8,10,145267.63999999998,3,2,3,8,323,Needs Attention
125601,5,10,83615.53,4,2,1,7,421,Needs Attention
125602,13,16,208376.31,2,5,5,12,255,Loyal
125603,14,5,73606.2,1,1,1,3,111,At Risk
125604,3,15,206221.08,4,5,5,14,455,Champions
125605,2,10,106640.34,5,2,2,9,522,Potential
125606,4,4,59007.78,4,1,1,6,411,At Risk
125607,48,6,73771.15,1,1,1,3,111,At Risk
125608,8,11,118157.46,3,3,2,8,332,Needs Attention
125609,4,17,212111.5,4,5,5,14,455,Champions
125610,12,11,106406.55,2,3,2,7,232,Needs Attention
125611,6,14,157256.24,3,4,4,11,344,Loyal
125612,6,12,153697.57,3,3,4,10,334,Potential
125613,4,17,211345.04,4,5,5,14,455,Champions
125614,15,11,145580.9,1,3,3,7,133,Needs Attention
125615,13,12,116555.85,2,3,2,7,232,Needs Attention
125616,3,14,172482.97,4,4,4,12,444,Loyal
125617,24,13,214208.41,1,4,5,10,145,Potential
125618,8,14,156530.71,3,4,4,11,344,Loyal
125619,3,11,119175.52,4,3,2,9,432,Potential
125620,5,10,92378.31,4,2,1,7,421,Needs Attention
125621,3,10,99931.59,4,2,2,8,422,Needs Attention
125622,2,10,99948.12,5,2,2,9,522,Potential
125623,9,11,138040.8,2,3,3,8,233,Needs Attention
125624,9,7,94536.08,2,1,1,4,211,At Risk
125625,1,9,105657.82,5,2,2,9,522,Potential
125626,23,12,185947.04,1,3,5,9,135,Potential
125627,2,16,112900.07,5,5,2,12,552,Loyal
125628,1,18,224563.77,5,5,5,15,555,Champions
125629,3,8,88866.75,4,1,1,6,411,At Risk
125630,10,8,107986.53,2,1,2,5,212,At Risk
125631,16,10,126434.18,1,2,3,6,123,At Risk
125632,5,12,139222.41,4,3,3,10,433,Potential
125633,27,10,112828.45,1,2,2,5,122,At Risk
125634,8,13,131978.72,3,4,3,10,343,Potential
125635,5,9,125501.84,4,2,3,9,423,Potential
125636,2,13,121999.71,5,4,2,11,542,Loyal
125637,8,8,100518.47,3,1,2,6,312,At Risk
125638,9,10,130088.67,2,2,3,7,223,Needs Attention
125639,3,9,128490.92,4,2,3,9,423,Potential
125640,14,9,104496.51,1,2,2,5,122,At Risk
125641,4,12,115651.72,4,3,2,9,432,Potential
125642,4,11,141314.75,4,3,3,10,433,Potential
125643,30,5,58717.34,1,1,1,3,111,At Risk
125644,5,15,196184.87,4,5,5,14,455,Champions
125645,4,14,155983.84,4,4,4,12,444,Loyal
125646,1,13,195549.53,5,4,5,14,545,Champions
125647,2,13,164163.17,5,4,4,13,544,Champions
125648,1,17,196531.11,5,5,5,15,555,Champions
125649,7,8,86105.22,3,1,1,5,311,At Risk
125650,3,17,186125.91,4,5,5,14,455,Champions
125651,5,12,126024.58,4,3,3,10,433,Potential
125652,6,11,103247.65,3,3,2,8,332,Needs Attention
125653,3,8,117491.55,4,1,2,7,412,Needs Attention
125654,9,11,120880.96,2,3,2,7,232,Needs Attention
125655,13,17,162248.41,2,5,4,11,254,Loyal
125656,1,8,111174.85,5,1,2,8,512,Needs Attention
125657,13,10,101866.49,2,2,2,6,222,At Risk
125658,1,11,81120.55,5,3,1,9,531,Potential
125659,1,7,96202.85,5,1,1,7,511,Needs Attention
125660,18,16,179271.7,1,5,5,11,155,Loyal
125661,30,9,103304.58,1,2,2,5,122,At Risk
125662,7,13,166107.7,3,4,4,11,344,Loyal
125663,2,12,144505.07,5,3,3,11,533,Loyal
125664,3,17,200483.66,4,5,5,14,455,Champions
125665,3,8,111818.02,4,1,2,7,412,Needs Attention
125666,12,11,146869.66999999998,2,3,4,9,234,Potential
125667,17,9,98124.61,1,2,2,5,122,At Risk
125668,3,10,149473.98,4,2,4,10,424,Potential
125669,2,12,107974.81,5,3,2,10,532,Potential
125670,17,9,96033.81,1,2,1,4,121,At Risk
125671,1,8,63036.09,5,1,1,7,511,Needs Attention
125672,44,4,45326.3,1,1,1,3,111,At Risk
125673,15,14,169169.45,1,4,4,9,144,Potential
125674,1,16,171147.09,5,5,4,14,554,Champions
125675,1,9,58044.99,5,2,1,8,521,Needs Attention
125676,10,13,143902.56,2,4,3,9,243,Potential
125677,11,10,111547.39,2,2,2,6,222,At Risk
125678,13,14,195357.32,2,4,5,11,245,Loyal
125679,7,8,65995.73999999999,3,1,1,5,311,At Risk
125680,4,12,135458.59,4,3,3,10,433,Potential
125681,15,12,160454.85,1,3,4,8,134,Needs Attention
125682,3,14,220794.96,4,4,5,13,445,Champions
125683,16,12,171175.66,1,3,4,8,134,Needs Attention
125684,15,7,79298.73000000001,1,1,1,3,111,At Risk
125685,12,10,88569.15,2,2,1,5,221,At Risk
125686,19,6,74232.73,1,1,1,3,111,At Risk
125687,2,7,114391.03,5,1,2,8,512,Needs Attention
125688,21,13,154099.02000000002,1,4,4,9,144,Potential
