CustomerID,Recency,Frequency,Monetary
120861,13,12,176056.97
120862,4,9,86787.82
120863,1,14,158361.21
120864,14,11,167278.99
120865,5,9,136144.19
120866,7,15,219295.55
120867,1,10,58335.840000000004
120868,12,9,136198.49
120869,4,12,114262.57999999999
120870,5,10,162156.98
120871,10,10,149263.52
120872,19,13,136896.93
120873,9,14,223122.2
120874,9,15,181088.16
120875,10,14,159474.92
120876,2,15,206991.99
120877,9,8,111581.16
120878,8,14,162607.36
120879,19,8,119879.1
120880,2,10,109693.61
120881,3,15,173117.94
120882,6,8,116362.71
120883,3,14,125196.02
120884,9,10,112834.0
120885,33,15,245619.33
120886,8,13,172734.95
120887,23,8,103519.25
120888,18,9,75654.26
120889,8,11,164359.72
120890,1,12,159070.22
120891,6,10,96929.85
120892,4,6,60625.229999999996
120893,3,12,138930.13
120894,1,13,137582.65
120895,13,10,182182.84
120896,19,12,138413.45
120897,12,9,93447.59
120898,9,9,100903.87
120899,13,8,81500.44
120900,2,14,193804.14
120901,14,9,92792.98000000001
120902,8,7,46606.94
120903,6,8,77185.06
120904,4,12,137017.16999999998
120905,35,10,135954.59
120906,10,11,119504.59
120907,1,11,156635.52
120908,1,18,253253.61000000002
120909,5,14,150836.62
120910,10,10,132189.89
120911,5,17,200841.65
120912,5,13,161919.04
120913,15,10,98908.3
120914,9,11,81484.6
120915,1,7,93930.83
120916,10,13,143099.5
120917,13,14,151006.0
120918,2,18,241121.11
120919,1,10,137920.07
120920,7,8,66807.66
120921,3,13,151560.19
120922,2,13,166626.79
120923,3,9,101499.90000000001
120924,3,17,165100.26
120925,6,11,141756.54
120926,6,11,175177.01
120927,5,11,130454.77
120928,3,9,122370.79
120929,3,13,169426.65
120930,1,13,136187.48
120931,7,21,280056.91000000003
120932,24,11,127862.39
120933,3,4,44929.56
120934,9,10,116320.04999999999
120935,13,8,123122.22
120936,3,13,167409.96
120937,7,16,193414.26
120938,1,17,197612.53
120939,2,9,113120.28
120940,12,11,173104.22
120941,7,10,125955.75
120942,2,12,142311.35
120943,15,15,152828.97
120944,11,10,114628.57
120945,14,12,130761.69
120946,2,15,210937.18
120947,1,11,89662.42
120948,3,10,94767.17
120949,4,12,164382.13
120950,1,12,177113.92
120951,10,10,100390.22
120952,3,13,186823.58
120953,12,15,193524.32
120954,5,13,118860.38
120955,6,10,114600.40000000001
120956,6,10,125430.86
120957,6,13,117830.67
120958,5,10,105125.23000000001
120959,28,7,132164.83
120960,8,10,109483.53
120961,1,12,160009.81
120962,9,10,140386.46
120963,17,6,82377.61
120964,8,9,95208.78
120965,7,13,161109.6
120966,14,14,205541.29
120967,11,11,144343.41
120968,5,17,182610.96
120969,16,12,169522.04
120970,18,10,128759.11
120971,14,12,144865.3
120972,22,8,106713.07
120973,2,18,204346.57
120974,9,6,70983.51000000001
120975,4,11,141724.97
120976,3,10,134615.74
120977,3,12,165269.07
120978,1,7,72062.8
120979,5,8,51548.03
120980,9,11,173241.27
120981,2,9,105110.06
120982,3,14,163609.32
120983,12,12,155155.13
120984,5,10,121777.71
120985,1,10,103744.98999999999
120986,3,10,147860.05
120987,5,14,135461.54
120988,5,8,121186.99
120989,2,9,95097.88
120990,2,14,181036.97999999998
120991,1,13,122715.36
120992,6,9,77150.17
120993,3,15,127354.62
120994,15,9,110436.20000000001
120995,1,14,185738.25
120996,8,12,100818.96
120997,2,11,146038.5
120998,3,14,176993.46
120999,12,8,108217.66
121000,8,10,146615.13
121001,11,12,116856.25
121002,5,9,128468.91
121003,5,12,172458.66
121004,14,11,111098.3
121005,4,7,91044.8
121006,36,10,117370.32
121007,20,14,156085.11
121008,7,15,151857.96
121009,3,14,176206.66
121010,12,14,131277.63
121011,5,14,139435.44
121012,5,12,134803.16
121013,2,19,176789.23
121014,4,9,93542.22
121015,3,13,150341.06
121016,6,15,174362.54
121017,1,13,164019.86000000002
121018,21,7,116497.65000000001
121019,2,18,239477.88
121020,13,9,129832.75
121021,2,14,183104.41
121022,1,9,116572.97
121023,1,9,107802.94
121024,5,11,132515.11
121025,1,8,93581.29
121026,18,9,72306.94
121027,5,13,130236.1
121028,7,11,128070.45000000001
121029,11,14,183914.53
121030,32,5,77047.11
121031,7,8,121812.79
121032,2,7,69037.45
121033,17,12,150627.72999999998
121034,11,9,96156.28
121035,2,16,199703.23
121036,7,14,161700.9
121037,7,7,89191.51
121038,4,15,170244.02
121039,21,7,115244.53
121040,9,10,113448.6
121041,1,11,150452.97
121042,19,6,63688.32
121043,6,14,172032.7
121044,6,10,80805.19
121045,8,12,139652.05
121046,20,11,146399.08000000002
121047,2,9,90116.14
121048,8,12,85322.89
121049,5,12,163881.32
121050,7,10,129280.73
121051,10,9,125257.9
121052,9,8,99374.45999999999
121053,1,11,132137.56
121054,39,7,111013.28
121055,2,12,193193.44
121056,5,14,148815.11
121057,9,18,208111.28
121058,4,15,122819.09
121059,11,10,92255.29000000001
121060,2,9,106704.73
121061,5,19,280445.65
121062,1,14,173972.15
121063,3,14,136463.7
121064,8,10,100090.61
121065,19,10,121199.38
121066,18,11,139976.16999999998
121067,3,17,204760.94999999998
121068,4,13,197803.0
121069,1,12,140667.4
121070,11,8,109925.98
121071,3,10,103127.16
121072,6,16,148617.75
121073,6,13,121879.37
121074,9,10,159846.35
121075,3,10,149492.35
121076,10,13,159010.55
121077,1,16,192214.19
121078,13,10,121853.54000000001
121079,11,11,128921.18
121080,4,19,286753.76
121081,7,5,20967.88
121082,33,9,100900.61
121083,24,11,136182.59
121084,4,9,120967.72
121085,13,11,161716.21
121086,16,10,129001.53
121087,3,19,198809.0
121088,6,14,150246.06
121089,1,13,143333.3
121090,29,6,107229.19
121091,9,10,158377.39
121092,1,9,122781.12
121093,9,8,69878.28
121094,13,11,87276.06
121095,2,14,223920.86000000002
121096,23,7,91527.28
121097,4,13,174050.61000000002
121098,20,5,70783.82
121099,5,12,179908.69999999998
121100,3,10,119833.4
121101,3,18,186527.83000000002
121102,10,8,99204.85
121103,7,18,170551.35
121104,12,12,147886.95
121105,5,16,264054.35
121106,19,13,115380.59
121107,13,17,234062.74
121108,2,11,159822.1
121109,1,12,147338.19
121110,1,9,121057.34
121111,2,11,133441.87
121112,5,8,91445.52
121113,2,13,151597.7
121114,7,12,105654.41
121115,6,9,122294.22
121116,10,13,151210.92
121117,4,9,95780.72
121118,7,10,100078.45999999999
121119,3,11,161897.47
121120,6,10,129388.84
121121,6,7,100963.58
121122,4,17,226088.32
121123,29,12,157588.08
121124,3,8,115555.93
121125,7,12,131219.32
121126,2,14,166532.36000000002
121127,4,9,114154.4
121128,3,14,182541.33
121129,7,9,151771.77
121130,11,15,237653.03
121131,10,7,83440.34
121132,17,7,85158.79
121133,15,14,141600.06
121134,14,14,201415.2
121135,6,16,213642.21
121136,6,7,78839.18000000001
121137,9,11,203527.86
121138,3,12,153330.66
121139,13,10,138362.79
121140,10,8,116312.31999999999
121141,20,14,173040.04
121142,3,5,38225.64
121143,3,15,208075.08
121144,1,12,152633.93
121145,2,13,185769.5
121146,13,8,132958.32
121147,17,7,60354.979999999996
121148,22,10,129654.85
121149,27,7,68715.04
121150,8,18,252056.73
121151,6,14,145956.07
121152,3,7,92183.05
121153,10,12,108276.23
121154,8,9,138119.79
121155,4,11,103503.6
121156,5,8,99589.72
121157,2,10,112436.49
121158,1,15,175862.32
121159,1,15,194026.84
121160,30,8,103965.61
121161,18,8,98738.88
121162,10,11,139397.82
121163,9,6,66993.45
121164,16,13,164470.44
121165,5,9,144874.11
121166,5,12,151997.29
121167,8,15,127360.73
121168,2,14,157256.34
121169,8,14,152113.1
121170,8,10,118253.43
121171,10,14,145084.6
121172,7,12,133935.88999999998
121173,1,11,153186.43
121174,8,8,84310.63
121175,2,8,114404.91
121176,12,8,70244.93000000001
121177,5,14,182751.35
121178,17,14,153364.81
121179,27,8,129622.95000000001
121180,9,14,139298.79
121181,2,17,220480.52000000002
121182,23,9,117861.05
121183,7,9,133681.7
121184,1,6,80803.12
121185,5,14,182256.58000000002
121186,1,11,87629.69
121187,37,6,59156.71
121188,9,11,136146.43
121189,2,13,184770.27
121190,14,16,219660.47
121191,8,9,110872.15000000001
121192,4,12,127689.03
121193,5,9,98308.53
121194,5,13,177456.39
121195,18,9,91588.61
121196,8,18,230100.66
121197,3,10,145668.26
121198,2,14,160489.79
121199,1,15,256449.85
121200,1,15,208404.7
121201,6,11,113081.37
121202,14,8,85741.91
121203,2,12,131048.34999999999
121204,11,7,117102.14
121205,4,15,191945.43
121206,1,14,130676.32
121207,11,12,164795.48
121208,1,17,245625.22
121209,7,14,148739.87
121210,1,11,112935.53
121211,1,12,135160.19
121212,6,9,106644.99
121213,4,15,230010.22999999998
121214,4,8,132136.08000000002
121215,21,15,165963.53
121216,6,10,116191.02
121217,29,13,169166.84
121218,8,10,111233.42
121219,31,14,178718.99
121220,5,9,89205.09999999999
121221,6,15,155981.41
121222,10,12,180633.03
121223,10,13,147916.69999999998
121224,6,14,161722.72
121225,8,11,128030.70999999999
121226,3,10,116106.14
121227,3,10,108411.4
121228,6,11,138988.13
121229,5,12,188964.89
121230,4,14,136701.39
121231,7,7,86137.19
121232,2,13,179406.48
121233,16,12,179323.02
121234,1,12,159736.3
121235,4,16,199375.31
121236,1,11,123331.04000000001
121237,17,4,57462.9
121238,3,11,131124.2
121239,6,8,98351.07
121240,3,9,83567.78
121241,7,12,160674.61
121242,6,10,172553.9
121243,7,10,129847.33
121244,4,11,115154.38
121245,3,11,143820.18
121246,16,15,181164.28
121247,6,8,118994.01000000001
121248,2,10,111562.2
121249,6,13,171459.81
121250,26,13,159029.59
121251,2,11,152791.29
121252,20,12,140468.97
121253,7,16,198240.74
121254,1,11,129338.6
121255,19,10,148743.94
121256,3,18,251483.88
121257,1,10,159548.09
121258,1,10,140800.9
121259,5,17,215952.5
121260,1,8,108698.75
121261,1,14,119889.65
121262,5,5,92548.02
121263,17,11,118396.01999999999
121264,1,16,154251.44
121265,1,7,87541.22
121266,15,8,85494.4
121267,14,14,141585.26
121268,9,13,162511.52000000002
121269,6,15,169511.03
121270,11,11,107531.58
121271,4,11,101011.35
121272,25,9,78954.41
121273,1,8,142096.91999999998
121274,2,20,249674.02
121275,5,14,135452.57
121276,10,6,77690.04000000001
121277,13,8,126099.4
121278,20,13,164713.29
121279,21,8,116833.99
121280,9,13,118916.93
121281,10,12,150290.37
121282,9,5,54232.74
121283,1,6,80263.37
121284,8,11,139067.43
121285,1,14,179539.76
121286,3,12,127546.25
121287,2,12,190210.63
121288,4,11,142131.7
121289,2,9,115179.85
121290,8,5,94353.13
121291,5,10,105238.8
121292,1,17,232101.32
121293,17,16,193721.7
121294,11,7,80419.63
121295,7,7,91017.02
121296,3,10,108640.52
121297,2,13,123480.15000000001
121298,1,17,195657.34
121299,19,9,100414.78
121300,6,14,155130.66
121301,10,17,204403.23
121302,4,11,151707.58
121303,18,10,114578.16
121304,5,13,166205.91
121305,4,13,158238.66
121306,3,18,207143.25999999998
121307,2,19,295651.02
121308,1,11,141084.1
121309,9,11,119669.19
121310,4,17,163147.85
121311,11,11,147366.59
121312,2,12,142040.03
121313,15,13,164482.74
121314,11,9,106121.12
121315,5,14,164960.58000000002
121316,8,16,180151.54
121317,1,9,121844.01
121318,2,14,155452.32
121319,1,14,192982.12
121320,16,8,85777.65
121321,4,9,85871.8
121322,21,15,202097.27
121323,6,15,219010.61
121324,41,4,55800.3
121325,6,14,139189.87
121326,7,14,209237.16999999998
121327,2,18,232025.74
121328,3,9,130153.53
121329,12,14,165460.34
121330,3,11,160232.82
121331,2,14,181896.65
121332,8,12,140615.81
121333,56,6,69377.67
121334,7,15,192695.16999999998
121335,7,11,134612.66999999998
121336,4,13,182041.66
121337,2,11,136134.09
121338,2,9,116367.53
121339,1,16,167903.6
121340,5,10,117868.15
121341,4,17,212200.32
121342,1,11,165941.63
121343,2,12,104611.11
121344,6,12,168106.59
121345,7,9,90763.39
121346,1,16,243124.33000000002
121347,1,14,131783.52000000002
121348,5,10,136514.8
121349,6,5,41042.47
121350,2,12,161662.68
121351,2,8,75774.53
121352,18,14,169478.95
121353,1,7,118099.08
121354,17,9,106268.64000000001
121355,1,8,137909.11000000002
121356,4,7,93258.81
121357,1,10,103969.48000000001
121358,2,13,154202.24
121359,15,12,124579.11
121360,4,10,124241.48
121361,16,9,122912.48
121362,9,5,52614.61
121363,1,12,170546.99
121364,10,15,200033.95
121365,4,11,137301.49
121366,1,15,224833.25
121367,4,8,92318.16
121368,22,8,94326.08
121369,5,8,108731.43000000001
121370,4,9,93543.82
121371,1,13,157413.02000000002
121372,3,11,156644.26
121373,7,10,143444.16
121374,1,10,113170.72
121375,5,11,153966.89
121376,3,14,156598.48
121377,2,17,241116.79
121378,6,13,159739.4
121379,6,7,98442.72
121380,1,11,115329.85
121381,2,14,190918.65
121382,5,12,96885.03
121383,14,19,249103.79
121384,5,15,203335.24
121385,6,7,87176.99
121386,1,8,110989.88
121387,6,13,144982.24
121388,19,10,118823.34
121389,6,15,180068.01
121390,13,15,166582.67
121391,4,15,165383.31
121392,1,17,185302.82
121393,23,8,136388.32
121394,20,14,141053.87
121395,1,15,181997.44
121396,6,8,103849.55
121397,6,6,58242.64
121398,12,14,152708.06
121399,6,12,102927.20999999999
121400,1,10,105129.3
121401,1,11,128543.26000000001
121402,14,17,212371.35
121403,20,9,119471.65
121404,1,15,151221.58
121405,4,12,127504.15
121406,6,11,101726.3
121407,8,14,168265.17
121408,7,10,89943.93
121409,3,15,196627.22
121410,22,10,144991.73
121411,11,13,158908.41
121412,36,7,111322.23
121413,3,7,67930.93000000001
121414,16,12,125931.99
121415,4,13,157919.32
121416,19,14,162172.41
121417,12,13,126208.15
121418,4,17,163173.0
121419,14,9,112143.73000000001
121420,8,13,167115.31
121421,4,10,105421.23
121422,2,15,209368.91
121423,1,13,124004.66
121424,2,15,196982.71
121425,12,17,226871.35
121426,9,14,131873.88
121427,14,14,160737.03
121428,8,11,136778.6
121429,3,11,135777.32
121430,20,11,100270.79000000001
121431,12,10,147594.93
121432,3,9,81606.28
121433,11,14,134993.71
121434,4,13,215169.44
121435,2,10,149784.55
121436,9,6,46808.6
121437,30,6,87318.89
121438,4,10,101542.99
121439,4,8,141317.76
121440,6,7,79523.15
121441,17,12,111373.73
121442,13,6,74462.64
121443,2,11,127764.64
121444,3,12,130893.02
121445,19,7,79712.08
121446,1,15,207641.45
121447,2,16,181202.35
121448,7,14,198881.18
121449,4,15,194685.14
121450,8,12,202036.94
121451,2,10,127809.48
121452,28,9,118439.8
121453,1,14,180955.51
121454,1,12,137303.23
121455,9,10,102335.33
121456,12,10,69698.45
121457,12,12,159772.81
121458,11,12,112772.18
121459,18,19,228451.85
121460,1,9,93916.67
121461,1,10,110950.53
121462,2,8,105030.55
121463,11,11,132928.27
121464,25,8,54978.38
121465,8,11,133633.08
121466,7,10,107391.04
121467,6,7,82716.6
121468,5,7,44923.31
121469,1,10,100775.09
121470,7,13,168703.16
121471,2,11,100621.41
121472,34,9,73524.54000000001
121473,5,15,168241.25
121474,2,15,204100.53
121475,15,10,137973.49
121476,3,13,134012.87
121477,2,5,38855.91
121478,4,12,150696.24
121479,4,9,129622.98000000001
121480,6,11,191665.83000000002
121481,1,10,120597.59999999999
121482,10,8,142155.93
121483,3,11,121563.75
121484,15,12,154647.63
121485,7,14,121955.07
121486,9,10,150276.34
121487,8,11,96619.12
121488,5,17,197257.0
121489,1,14,135736.87
121490,16,11,132951.78
121491,12,9,120047.9
121492,1,12,142742.72
121493,2,15,164025.87
121494,2,11,110937.01
121495,11,10,146092.01
121496,7,8,112443.98999999999
121497,8,12,151746.23
121498,2,14,182878.35
121499,14,8,74037.98999999999
121500,5,14,103986.21
121501,15,8,128101.65
121502,4,6,56228.82
121503,1,8,77326.04
121504,21,5,64954.770000000004
121505,5,8,72773.66
121506,14,12,145399.26
121507,3,15,198571.36
121508,4,11,143478.78
121509,15,14,193173.54
121510,7,12,116788.84
121511,6,10,145708.45
121512,7,12,146096.76
121513,6,12,139894.88
121514,6,13,121914.44
121515,11,15,175186.57
121516,7,10,117406.06
121517,1,9,109178.73
121518,1,14,172310.7
121519,31,8,92061.19
121520,4,11,97634.29000000001
121521,1,19,196898.33000000002
121522,2,10,121072.18
121523,10,11,107759.82
121524,9,7,97802.93
121525,11,14,141701.32
121526,2,16,165999.48
121527,2,17,183398.99
121528,4,10,144955.25
121529,9,9,112697.91
121530,5,9,82530.13
121531,2,7,88683.34
121532,2,13,141870.82
121533,10,12,162825.1
121534,14,10,100242.90000000001
121535,1,12,163531.24
121536,26,6,77827.98999999999
121537,6,13,169311.01
121538,3,14,125591.72
121539,8,11,141298.92
121540,22,11,114542.94
121541,19,18,261081.76
121542,5,10,121020.22
121543,3,12,142591.77
121544,5,11,110572.42
121545,1,16,191303.22
121546,11,10,146787.38
121547,20,11,145090.44
121548,22,11,70585.58
121549,2,12,132333.64
121550,2,15,218430.71
121551,1,14,186378.89
121552,1,14,143510.14
121553,2,12,154287.50999999998
121554,10,15,157282.41
121555,21,18,248719.09
121556,10,14,150353.34
121557,27,7,82480.68
121558,1,10,140438.86000000002
121559,1,14,190901.96
121560,6,9,89658.52
121561,1,14,121799.14
121562,17,5,67807.95
121563,5,18,237262.57
121564,11,13,247300.24
121565,6,16,158899.84
121566,3,14,205705.38999999998
121567,23,10,131392.76
121568,2,18,206874.58
121569,25,9,102974.41
121570,18,10,90901.45999999999
121571,10,7,86368.44
121572,2,13,124229.09
121573,3,15,180187.03
121574,4,10,147499.48
121575,5,12,167347.37
121576,3,14,185873.04
121577,3,8,120673.03
121578,4,7,64088.86
121579,8,12,175756.81
121580,24,9,83948.77
121581,10,11,124007.01000000001
121582,5,14,177260.08000000002
121583,6,14,186628.62
121584,3,16,166550.72
121585,2,12,166433.7
121586,16,14,179974.56
121587,16,7,84305.7
121588,4,8,94005.04000000001
121589,3,9,118910.16
121590,1,13,142030.38
121591,3,10,93047.37
121592,51,4,59985.71
121593,3,11,87366.41
121594,2,11,90242.94
121595,5,12,176919.5
121596,5,13,133502.32
121597,3,14,143948.94
121598,6,15,145319.18
121599,1,10,95746.71
121600,1,16,162031.15
121601,2,16,161841.06
121602,7,12,179396.81
121603,3,8,68227.53
121604,6,18,220196.41
121605,18,10,82560.2
121606,3,15,178219.0
121607,5,14,152119.43
121608,13,9,70600.68
121609,25,9,115423.35
121610,4,10,126136.92
121611,24,9,114591.81
121612,7,10,118293.81
121613,2,14,148397.73
121614,4,15,180374.56
121615,7,9,130493.18
121616,17,14,102635.92
121617,1,6,63132.17999999999
121618,3,16,175360.37
121619,12,10,139395.44
121620,6,16,202837.34
121621,3,21,216096.63
121622,8,18,211270.54
121623,2,19,248319.81
121624,11,12,129569.84
121625,4,8,74145.98
121626,15,13,130788.44
121627,8,11,157976.02
121628,2,11,136128.46
121629,13,12,154820.65
121630,11,11,116746.4
121631,8,14,198520.28
121632,1,13,101431.81
121633,3,18,230087.82
121634,22,9,91849.45999999999
121635,1,13,183051.32
121636,7,10,122801.88
121637,11,13,142239.94
121638,18,5,57752.270000000004
121639,1,17,161011.19
121640,1,9,125962.99
121641,11,15,224131.38
121642,32,10,106843.47
121643,6,14,163181.96
121644,3,14,159201.59
121645,10,9,131667.76
121646,1,10,74247.33
121647,2,9,113857.47
121648,12,7,80848.59
121649,2,15,167171.55
121650,3,9,131716.08000000002
121651,11,10,136724.91
121652,3,13,188016.74
121653,1,16,229929.82
121654,29,8,84023.88
121655,3,13,184092.12
121656,9,13,183715.73
121657,10,11,161351.51
121658,3,9,114873.8
121659,3,10,135511.66
121660,2,12,146774.75
121661,6,16,231359.24
121662,2,7,81393.26999999999
121663,2,12,130103.05
121664,2,12,156800.31
121665,1,13,171100.88
121666,2,13,133033.45
121667,1,8,78190.26
121668,2,9,154572.71
121669,7,15,188233.16
121670,8,12,161807.11
121671,10,12,156957.27
121672,7,14,167868.44
121673,15,9,122806.3
121674,7,17,220337.95
121675,20,12,142562.55
121676,3,12,127399.58
121677,1,9,100776.39
121678,25,8,96709.25
121679,16,13,163218.56
121680,1,9,126045.78
121681,4,5,45237.78
121682,1,16,173498.11
121683,28,5,41766.32
121684,16,11,107689.93
121685,12,16,203671.68
121686,2,11,187890.59
121687,2,13,185466.26
121688,2,11,176200.13999999998
121689,12,12,118053.44
121690,2,17,191841.08
121691,4,11,147312.4
121692,11,8,114432.73
121693,5,11,98621.03
121694,26,8,110892.04
121695,1,12,167513.34999999998
121696,11,16,178869.66999999998
121697,3,8,101465.65
121698,3,16,216395.71
121699,4,9,129594.91
121700,9,9,76670.56
121701,1,11,131141.54
121702,28,7,108534.75
121703,18,12,137150.15
